extraction_date,source_system,source_file,source_row_number,employee_id,first_name,last_name,department_code,department_name,employment_type,salary,hourly_rate,overtime_hourly_rate,consulting_firm_tax_id,consulting_firm_legal_name,performance_rating_2024,performance_rating_2023,performance_rating_2022,performance_rating_2021,performance_rating_2020,turnover_flag
2026-06-29,legacy_hr_system,employees.csv,3686,3686,Santiago,Silva,D005,Operations,Permanent,,,,,,Good,Fair,Fair,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3687,3687,Luca,Perez,D005,Operations,Permanent,135543.05,,,,,Excellent,Poor,Good,Excellent,Fair,1
2026-06-29,legacy_hr_system,employees.csv,3688,3688,Ciro,Muñoz,D002,Human Resources,Permanent,104123.97,,,,,Good,Excellent,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3689,3689,Tomàs,Martinez,D005,Operations,Permanent,93921.39,,,,,Poor,Good,Excellent,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,3690,3690,Violeta,Rodriguez,D002,Human Resources,Permanent,119673.99,,,,,Good,Good,Excellent,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3691,3691,Josefina,Benitez,D001,Finance,Contractor,,3109.88,7418.17,30-87654321-0,Beta Consulting,Fair,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3692,3692,Rafael,Navarro,D004,Sales,Permanent,114475.63,,,,,Good,Good,Poor,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3693,3693,Josefina,Cruz,D004,Sales,Permanent,86094.64,,,,,Fair,Excellent,Poor,Fair,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,3694,3694,Octavio,Fernandez,D005,Operations,Permanent,128190.32,,,,,Good,Poor,Fair,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3695,3695,Julieta,Romero,D004,Sales,Permanent,57760.8,,,,,Good,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3696,3696,Guadalupe,Gonzalez,D001,Finance,Contractor,,2926.43,4516.03,30-11223344-5,Gamma Consulting,Good,Poor,Good,Excellent,Fair,1
2026-06-29,legacy_hr_system,employees.csv,3697,3697,Maria Victoria,Peralta,D004,Sales,Contractor,,3635.68,5473.62,30-99887766-1,Delta Consulting,Excellent,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3698,3698,Isabella,Gimenez,D003,IT,Permanent,104892.91,,,,,Good,Fair,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3699,3699,Miguel Angel,Mendez,D005,Operations,Contractor,,2879.51,3733.88,30-99887766-1,Delta Consulting,Good,Excellent,Good,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3700,3700,Ciro,Diaz,D004,Sales,Permanent,86158.12,,,,,Excellent,Fair,Excellent,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3701,3701,Sofia,Bustos,D004,Sales,Permanent,129296.84,,,,,Poor,Excellent,Good,Fair,Good,1
2026-06-29,legacy_hr_system,employees.csv,3702,3702,Martín,Romero,D005,Operations,Contractor,,1981.13,4085.37,30-11223344-5,Gamma Consulting,Good,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3703,3703,Valentina ,Ledesma,D001,Finance,Permanent,90144.78,,,,,Fair,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3704,3704,Lautaro Gabriel,Juarez,D004,Sales,Permanent,136490.5,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3705,3705,Ignacio,Silva,D003,IT,Permanent,174042.9,,,,,Good,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3706,3706,Luisina,Rios,D005,Operations,Contractor,,1958.73,2646.98,30-11223344-5,Gamma Consulting,Excellent,Fair,Fair,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3707,3707,Ciro,Lopez,D004,Sales,Contractor,,11600.36,4515.7,30-12345678-9,Alpha Consulting,Good,Excellent,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3708,3708,Facundo,Caceres,D005,Operations,Contractor,,3174.93,4053.68,30-11223344-5,Gamma Consulting,Good,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3709,3709,Martina,Diaz,D003,IT,Contractor,,2839.49,4867.51,30-12345678-9,Alpha Consulting,Excellent,Fair,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3710,3710,Benjamin,Diaz,D003,IT,Contractor,,3832.34,2544.95,30-12345678-9,Alpha Consulting,Good,Good,Fair,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3711,3711,Francisco,Rios,D004,Sales,Permanent,108931.82,,,,,Good,Excellent,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,3712,3712,Emma,Ponce,D004,Sales,Permanent,126414.26,,,,,Poor,Good,Good,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3713,3713,Oriana,Romero,D002,Human Resources,Permanent,92460.72,,,,,Good,Excellent,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3714,3714,Thiago Nicolas,Diaz,D002,Human Resources,Contractor,,4384.94,3864.59,30-11223344-5,Gamma Consulting,Good,Good,Good,Fair,Good,1
2026-06-29,legacy_hr_system,employees.csv,3715,3715,Santiago,Olivera,D004,Sales,Contractor,,2966.97,5056.02,30-87654321-0,Beta Consulting,Fair,Good,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3716,3716,Guadalupe,Rodriguez,D001,Finance,Contractor,,2526.97,2653.43,30-99887766-1,Delta Consulting,Good,Good,Fair,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3717,3717,Martina,Gomez,D005,Operations,Permanent,107140.36,,,,,Good,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3718,3718,Juana,Diaz,D001,Finance,Permanent,150883.22,,,,,Fair,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3719,3719,Maria Victoria,Vazquez,D004,Sales,Contractor,,2730.48,3653.57,30-11223344-5,Gamma Consulting,Fair,Poor,Poor,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,3720,3720,Martina,Gonzalez,D004,Sales,Permanent,147770.17,,,,,Good,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3721,3721,Sofia,Lopez,D003,IT,Permanent,110076.75,,,,,Fair,Fair,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3722,3722,Antonio,Muñoz,D005,Operations,Permanent,104695.18,,,,,Good,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3723,3723,Alma,Castro,D002,Human Resources,Permanent,124483.68,,,,,Good,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3724,3724,Joaquin,Gonzalez,D003,IT,Permanent,143122.51,,,,,Good,Good,Excellent,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3725,3725,Valentina Jazmin,Bustos,D005,Operations,Permanent,191451.41,,,,,Fair,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3726,3726,Benjamin,Peralta,D003,IT,Permanent,144817.08,,,,,Fair,Excellent,Poor,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3727,3727,Olivia,Caceres,D002,Human Resources,Contractor,,3927.87,3994.03,30-11223344-5,Gamma Consulting,Poor,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3728,3728,Santino,Maidana,D003,IT,Contractor,,2179.31,4562.33,30-12345678-9,Alpha Consulting,Good,Good,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3729,3729,Julieta,Martinez,D003,IT,Permanent,123215.1,,,,,Excellent,Fair,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3730,3730,Alma Valentina,Dominguez,D003,IT,Permanent,87644.62,,,,,Fair,Fair,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3731,3731,Nahiara Jazmin,Bravo,D005,Operations,Permanent,114741.16,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3732,3732,Mateo Joaquin,Lucero,D004,Sales,Contractor,,3319.45,4860.39,30-12345678-9,Alpha Consulting,Good,Fair,Poor,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3733,3733,Enzo,Rodriguez,D005,Operations,Permanent,135128.64,,,,,Excellent,Good,Fair,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3734,3734,Felipe,Blanco,D001,Finance,Permanent,128728.94,,,,,Excellent,Excellent,Good,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3735,3735,Geronimo,Lopez,D005,Operations,Permanent,104789.74,,,,,Good,Poor,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3736,3736,Olivia,Torres,D002,Human Resources,Permanent,104582.98,,,,,Poor,Fair,Excellent,Excellent,Good,1
2026-06-29,legacy_hr_system,employees.csv,3737,3737,Matias,Bravo,D004,Sales,Contractor,,2040.84,6284.78,30-11223344-5,Gamma Consulting,Good,Poor,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3738,3738,Emma,Gonzalez,D003,IT,Contractor,,3010.76,4275.15,30-87654321-0,Beta Consulting,Good,Excellent,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3739,3739,Mora,Lopez,D004,Sales,Contractor,,2256.97,7435.66,30-12345678-9,Alpha Consulting,Good,Good,Poor,Good,Poor,1
2026-06-29,legacy_hr_system,employees.csv,3740,3740,Mateo Benjamin,Caceres,D005,Operations,Permanent,87800.16,,,,,Fair,Good,Excellent,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3741,3741,Ignacio,Rodriguez,D004,Sales,Permanent,107134.56,,,,,Good,Good,Poor,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3742,3742,Violeta,Hernandez,D002,Human Resources,Contractor,,3332.67,5100.21,30-87654321-0,Beta Consulting,Good,Poor,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3743,3743,Mia Jazmin,Martin,D001,Finance,Permanent,148737.96,,,,,Excellent,Excellent,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3744,3744,Antonio,Diaz,D001,Finance,Contractor,,4446.09,5006.16,30-11223344-5,Gamma Consulting,Excellent,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3745,3745,Catalina,Herrera,D004,Sales,Permanent,88319.08,,,,,Good,Poor,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3746,3746,Antonella,Rodriguez,D004,Sales,Permanent,112291.65,,,,,Poor,Good,Good,Good,Fair,1
2026-06-29,legacy_hr_system,employees.csv,3747,3747,Bianca,Cardozo,D005,Operations,Permanent,129234.97,,,,,Excellent,Excellent,Excellent,Excellent,Good,1
2026-06-29,legacy_hr_system,employees.csv,3748,3748,Mia Valentina,Gimenez,D005,Operations,Permanent,182046.78,,,,,Good,Good,Poor,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3749,3749,Guillermina,Medina,D005,Operations,Permanent,78065.84,,,,,Good,Fair,Poor,Poor,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3750,3750,Juan Cruz,Torres,D005,Operations,Contractor,,3962.06,4679.91,30-87654321-0,Beta Consulting,Excellent,Poor,Poor,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3751,3751,Juliana,Vera,D001,Finance,Contractor,,3670.26,4398.01,30-11223344-5,Gamma Consulting,Excellent,Good,Fair,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3752,3752,Morena,Perez,D001,Finance,Contractor,,2326.05,5250.87,30-99887766-1,Delta Consulting,Good,Good,Poor,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3753,3753,Camila,Ayala,D004,Sales,Permanent,139632.93,,,,,Poor,Poor,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3754,3754,Maria Victoria,Gonzalez,D003,IT,Contractor,,3777.65,4486.7,30-12345678-9,Alpha Consulting,Fair,Good,Good,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3755,3755,Delfina,Diaz,D005,Operations,Permanent,102005.34,,,,,Excellent,Poor,Good,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3756,3756,Morena Jazmin,Ruiz,D005,Operations,Permanent,73236.39,,,,,Excellent,Poor,Fair,Poor,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,3757,3757,Julieta,Paez,D003,IT,Permanent,144581.2,,,,,Excellent,Good,Good,Poor,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,3758,3758,Franco,Maidana,D003,IT,Permanent,132716.68,,,,,Fair,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3759,3759,Thiago,Molina,D002,Human Resources,Permanent,,,,,,Good,Fair,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3760,3760,Valentino,Rodriguez,D005,Operations,Contractor,,2569.14,4033.24,30-11223344-5,Gamma Consulting,Fair,Good,Good,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3761,3761,Tomàs,Sosa,D002,Human Resources,Permanent,75510.47,,,,,Good,Excellent,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,3762,3762,Maria Victoria,Medina,D003,IT,Permanent,95469.53,,,,,Good,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3763,3763,Julian,Flores,D003,IT,Permanent,85985.09,,,,,Good,Poor,Excellent,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3764,3764,Valentin,Ramirez,D003,IT,Contractor,,2670.02,3761.3,30-11223344-5,Gamma Consulting,Fair,Good,Excellent,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3765,3765,Luciana,Sanchez,D003,IT,Permanent,71189.85,,,,,Good,Fair,Fair,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3766,3766,Olivia,Lopez,D002,Human Resources,Contractor,,4618.07,5752.54,30-11223344-5,Gamma Consulting,Good,Good,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3767,3767,Francisco,Moreno,D005,Operations,Contractor,,2376.78,4772.42,30-11223344-5,Gamma Consulting,Fair,Good,Fair,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,3768,3768,Benicio,Rodriguez,D005,Operations,Permanent,132523.95,,,,,Excellent,Fair,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3769,3769,Valentina Jazmin,Gutierrez,D004,Sales,Contractor,,3952.87,3681.39,30-99887766-1,Delta Consulting,Good,Poor,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3770,3770,Mia Valentina,Caceres,D001,Finance,Permanent,152763.2,,,,,Good,Excellent,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3771,3771,Gabriel,Gomez,D004,Sales,Contractor,,2561.68,3164.14,30-12345678-9,Alpha Consulting,Good,Fair,Fair,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3772,3772,Bautista,Gonzalez,D003,IT,Permanent,,,,,,Fair,Good,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3773,3773,Sofia,Diaz,D002,Human Resources,Permanent,158722.75,,,,,Good,Fair,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3774,3774,Ignacio,Sanchez,D002,Human Resources,Permanent,197637.27,,,,,Excellent,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3775,3775,Augusto,Castillo,D004,Sales,Permanent,84008.24,,,,,Fair,Poor,Poor,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3776,3776,Victoria,Vega,D002,Human Resources,Contractor,,3559.14,4090.2,30-11223344-5,Gamma Consulting,Fair,Poor,Good,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,3777,3777,Mateo Joaquin,Franco,D001,Finance,Permanent,143500.76,,,,,Good,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3778,3778,Gonzalo,Villalba,D003,IT,Contractor,,1823.61,3237.23,30-11223344-5,Gamma Consulting,Poor,Fair,Poor,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3779,3779,Ian Ezequiel,Gonzalez,D002,Human Resources,Permanent,96723.76,,,,,Fair,Poor,Good,Poor,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3780,3780,Juana,Paz,D001,Finance,Permanent,122368.92,,,,,Fair,Good,Excellent,Poor,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3781,3781,Sofia Belen,Ruiz,D005,Operations,Permanent,100767.56,,,,,Fair,Good,Excellent,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3782,3782,Lola,Silva,D005,Operations,Permanent,139771.63,,,,,Excellent,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3783,3783,Ambar,Herrera,D001,Finance,Contractor,,3821.52,5099.58,30-87654321-0,Beta Consulting,Fair,Good,Good,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3784,3784,Agustina,Coronel,D005,Operations,Permanent,168563.63,,,,,Good,Excellent,Excellent,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3785,3785,Felipe,Ruiz,D005,Operations,Permanent,132474.8,,,,,Excellent,Fair,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3786,3786,Francisco,Cardozo,D002,Human Resources,Contractor,,2026.48,5863.38,30-87654321-0,Beta Consulting,Fair,Poor,Good,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,3787,3787,Agustin,Gutierrez,D002,Human Resources,Permanent,101845.31,,,,,Good,Good,Poor,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3788,3788,Maia,Navarro,D002,Human Resources,Permanent,147312.55,,,,,Good,Poor,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3789,3789,Lisandro,Medina,D004,Sales,Permanent,167212.03,,,,,Fair,Fair,Fair,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3790,3790,Sol,Sanchez,D001,Finance,Permanent,133700.64,,,,,Excellent,Fair,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3791,3791,Santiago,Vazquez,D003,IT,Permanent,75115.24,,,,,Excellent,Good,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3792,3792,Genaro,Diaz,D005,Operations,Contractor,,2265.43,5822.74,30-99887766-1,Delta Consulting,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3793,3793,Tomàs,Castro,D004,Sales,Contractor,,2864.7,4579.57,30-11223344-5,Gamma Consulting,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3794,3794,Thiago,Silva,D003,IT,Permanent,142764.73,,,,,Good,Poor,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3795,3795,Valentino,Leiva,D003,IT,Contractor,,3557.06,4778.8,30-99887766-1,Delta Consulting,Good,Excellent,Good,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3796,3796,Benjamin,Correa,D005,Operations,Contractor,,2833.07,4187.33,30-99887766-1,Delta Consulting,Good,Poor,Good,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3797,3797,Miguel Angel,Romero,D001,Finance,Contractor,,3686.32,5053.57,30-87654321-0,Beta Consulting,Fair,Good,Fair,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3798,3798,Ciro,Castillo,D002,Human Resources,Permanent,112281.0,,,,,Good,Excellent,Poor,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3799,3799,Lola,Vargas,D005,Operations,Contractor,,3865.69,4370.97,30-12345678-9,Alpha Consulting,Poor,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3800,3800,Mateo Benjamin,Romero,D005,Operations,Contractor,,2318.67,3741.03,30-99887766-1,Delta Consulting,Good,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3801,3801,Benjamin,Caceres,D003,IT,Contractor,,2217.01,4227.59,30-99887766-1,Delta Consulting,Good,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3802,3802,Thiago Gabriel,Fernandez,D005,Operations,Permanent,157011.73,,,,,Good,Excellent,Good,Excellent,Fair,1
2026-06-29,legacy_hr_system,employees.csv,3803,3803,Benjamin Alejandro,Romero,D004,Sales,Contractor,,2355.92,4688.48,30-11223344-5,Gamma Consulting,Good,Poor,Good,Poor,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3804,3804,Agustín,Juarez,D001,Finance,Permanent,100299.32,,,,,Excellent,Poor,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3805,3805,Sofía,Aguero,D001,Finance,Permanent,112190.73,,,,,Excellent,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3806,3806,Giovanni,Diaz,D002,Human Resources,Permanent,74698.76,,,,,Good,Good,Excellent,Poor,Good,1
2026-06-29,legacy_hr_system,employees.csv,3807,3807,Francesca,Rojas,D001,Finance,Contractor,,2823.57,4306.29,30-99887766-1,Delta Consulting,Good,Excellent,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3808,3808,Santiago,Gomez,D001,Finance,Contractor,,3432.23,4723.28,30-87654321-0,Beta Consulting,Poor,Fair,Fair,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3809,3809,Franco,Acosta,D004,Sales,Contractor,,2041.29,5584.2,30-87654321-0,Beta Consulting,Excellent,Good,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3810,3810,Luciano Benjamin,Gomez,D002,Human Resources,Permanent,126309.09,,,,,Excellent,Excellent,Poor,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3811,3811,Santino,Castro,D004,Sales,Permanent,125951.81,,,,,Good,Excellent,Excellent,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3812,3812,Martina,Ledesma,D003,IT,Permanent,119724.53,,,,,Fair,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3813,3813,Pilar,Lopez,D002,Human Resources,Permanent,104467.28,,,,,Good,Excellent,Excellent,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3814,3814,Bautista,Soto,D002,Human Resources,Permanent,126534.07,,,,,Poor,Excellent,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3815,3815,Emilia,Martinez,D002,Human Resources,Permanent,134267.65,,,,,Excellent,Good,Excellent,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3816,3816,Milagros,Rodriguez,D005,Operations,Permanent,67593.13,,,,,Good,Poor,Fair,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3817,3817,Isabella,Gutierrez,D002,Human Resources,Permanent,103837.17,,,,,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3818,3818,Joaquin,Mendez,D004,Sales,Permanent,112351.59,,,,,Fair,Excellent,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3819,3819,Renata,Fernandez,D005,Operations,Permanent,127685.12,,,,,Fair,Good,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3820,3820,Santino,Rojas,D001,Finance,Contractor,,3954.65,3728.26,30-99887766-1,Delta Consulting,Good,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3821,3821,Jazmin,Rodriguez,D003,IT,Contractor,,2601.63,3987.47,30-99887766-1,Delta Consulting,Good,Excellent,Good,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,3822,3822,Ivan,Guzman,D002,Human Resources,Permanent,95954.17,,,,,Good,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3823,3823,Valentino,Diaz,D002,Human Resources,Permanent,109584.41,,,,,Fair,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3824,3824,Lorenzo,Vega,D003,IT,Permanent,143124.07,,,,,Good,Good,Good,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3825,3825,Agustin,Juarez,D001,Finance,Contractor,,2156.93,,30-11223344-5,Gamma Consulting,Excellent,Fair,Fair,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3826,3826,Luisana,Nuñez,D003,IT,Permanent,68942.93,,,,,Good,Good,Poor,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3827,3827,Juan Bautista,Castillo,D001,Finance,Permanent,103159.86,,,,,Fair,Good,Excellent,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3828,3828,Victoria,Gonzalez,D003,IT,Permanent,110115.32,,,,,Good,Excellent,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3829,3829,Felipe,Rodriguez,D002,Human Resources,Contractor,,4339.89,4225.2,30-12345678-9,Alpha Consulting,Good,Fair,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3830,3830,Camila,Cordoba,D001,Finance,Permanent,53962.7,,,,,Good,Good,Good,Poor,Good,1
2026-06-29,legacy_hr_system,employees.csv,3831,3831,Bruno,Bustos,D001,Finance,Contractor,,1400.89,4534.03,30-87654321-0,Beta Consulting,Excellent,Good,Fair,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3832,3832,Emiliano,Medina,D002,Human Resources,Permanent,138413.13,,,,,Fair,Good,Good,Good,Fair,1
2026-06-29,legacy_hr_system,employees.csv,3833,3833,Dante,Ponce,D005,Operations,Contractor,,3300.36,4667.57,30-12345678-9,Alpha Consulting,Good,Fair,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3834,3834,Emilia,Lucero,D004,Sales,Permanent,154867.79,,,,,Good,Excellent,Poor,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,3835,3835,Facundo,Quiroga,D001,Finance,Contractor,,2568.33,5394.91,30-12345678-9,Alpha Consulting,Poor,Good,Fair,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3836,3836,Luz Milagros,Garcia,D005,Operations,Contractor,,1694.39,3595.05,30-87654321-0,Beta Consulting,Good,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3837,3837,Mora,Correa,D004,Sales,Permanent,65788.76,,,,,Good,Fair,Fair,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,3838,3838,Joaquin,Martinez,D003,IT,Contractor,,2780.12,4453.74,30-11223344-5,Gamma Consulting,Fair,Poor,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3839,3839,Tiziano Valentin,Ponce,D004,Sales,Contractor,,3091.28,4561.88,30-99887766-1,Delta Consulting,Fair,Excellent,Good,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,3840,3840,Malena,Bustos,D003,IT,Permanent,92173.4,,,,,Good,Fair,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,3841,3841,Joaquin,Ortiz,D002,Human Resources,Contractor,,2847.81,3002.55,30-99887766-1,Delta Consulting,Fair,Fair,Excellent,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,3842,3842,Camila,Leiva,D001,Finance,Permanent,160896.87,,,,,Good,Poor,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,3843,3843,Emma,Aguero,D003,IT,Contractor,,2757.1,4011.11,30-12345678-9,Alpha Consulting,Fair,Excellent,Good,Excellent,Excellent,0
